Date,Open,High,Low,Close,Volume,Stock Splits,NATR_3,RSI_3,ADX_3,CCI_3_0.015,ROC_3,STOCHk_14_3_3,STOCHd_14_3_3,WILLR_3,OBV,MACD_12_26_9,BBL_3_2.0,BBM_3_2.0,BBU_3_2.0,BBB_3_2.0,BBP_3_2.0,min_price_3,max_price_3,mid_price,tema_2,tema_100,tema_8
2015-01-04 00:00:00+00:00,281.14599609375,287.2300109863281,257.61199951171875,264.19500732421875,55629100,0.0,9.296547242797283,5.836757000356434,61.5269648419625,-100.00000000000001,-15.928129198001303,9.797892147808325,19.102193454646592,-88.69423296446193,-238551332.0,-15.706176494433691,244.48926046886777,286.76967366536456,329.05008686186136,29.487367095751125,0.2330363561463932,257.61199951171875,315.8389892578125,272.42100524902344,263.5597442674956,337.06671979225337,277.27904733178025
2015-01-05 00:00:00+00:00,265.0840148925781,278.34100341796875,265.0840148925781,274.4739990234375,43962800,0.0,7.051125042895689,29.744485933171415,72.31907156899199,-39.589791143369936,-12.874251584016188,9.933274425121278,11.728917400767209,-70.69414794168893,-194588532.0,-17.06836513201722,259.3539907973128,273.2503356933594,287.14668058940595,10.17114570841077,0.5440282440897912,257.61199951171875,315.1499938964844,271.71250915527344,273.05121016609706,332.8948625906054,271.6529557853477
2015-01-06 00:00:00+00:00,274.6109924316406,287.5530090332031,272.6960144042969,286.1889953613281,23245700,0.0,5.976906880555038,51.009022477673845,59.90825269878343,100.0000000000004,1.8169056060504891,22.283577883706375,14.004914818878655,-4.555670278573077,-171342832.0,-17.006566036138167,256.98189690317145,274.9526672363281,292.9234375694848,13.071901075766172,0.8126278928696951,257.61199951171875,287.5530090332031,280.12451171875,285.97644751849026,329.57653730499766,275.32910527805035
2015-01-07 00:00:00+00:00,286.0769958496094,298.7539978027344,283.0790100097656,294.3370056152344,24866800,0.0,5.568487299038871,62.76641522812404,44.28176656139985,99.99999999999972,11.408996179108533,36.07939041460147,22.765414241143038,-13.118486573890287,-146476032.0,-16.114357196763024,268.69498725803345,285.0,301.30501274196655,11.442114204888806,0.7863231621770642,265.0840148925781,298.7539978027344,290.91650390625,294.7604884161743,326.87141885692273,282.62701756695185
2015-01-08 00:00:00+00:00,294.135009765625,294.135009765625,282.17498779296875,283.3489990234375,19982500,0.0,5.03833376767277,42.253855232921254,32.30664111064262,-7.114673023202209,3.2334574610260836,40.55800035451256,32.973656217606795,-59.118154094075436,-166458532.0,-16.108229917432823,278.6442594148341,287.9583333333333,297.27240725183253,6.469042802604001,0.2525607832711661,272.6960144042969,298.7539978027344,288.1549987792969,284.3672659906706,323.6417107647509,281.7324072959373
2015-01-09 00:00:00+00:00,282.38299560546875,291.114013671875,280.5329895019531,290.4079895019531,18718600,0.0,4.2796846792528305,56.08408556107011,22.408417648410154,-38.264906522219476,1.4741985921919556,43.540303161776784,40.05923131029693,-45.8043164407285,-147739932.0,-15.356749419187906,280.27247507247415,289.3646647135417,298.4568543546092,6.284243205761424,0.5573747815212168,280.5329895019531,298.7539978027344,285.82350158691406,289.90007472965607,320.9596541301971,285.282853133836
2015-01-10 00:00:00+00:00,287.3030090332031,288.12701416015625,273.96600341796875,274.7959899902344,15264300,0.0,5.253084719149582,31.25269364791691,28.074702458196658,-100.00000000000001,-6.638993824155623,36.07305062722675,40.05711804783869,-95.8848415337919,-163004232.0,-15.838378626122392,270.08440730613245,282.8509928385417,295.6175783709509,9.0270749303657,0.18452790968035696,273.96600341796875,294.135009765625,281.0465087890625,275.4724110385444,317.4841272372544,279.41963546968867
2015-01-11 00:00:00+00:00,274.6080017089844,279.63800048828125,265.03900146484375,265.6600036621094,18200800,0.0,5.464553335506753,22.505942114979362,40.64133487511659,-100.00000000000033,-6.242829663169187,28.72048194479498,36.11127857793283,-97.61840112543392,-181205032.0,-16.764025733216386,256.5187060475597,276.9546610514323,297.3906160553049,14.757617673802223,0.22365721623524318,265.03900146484375,291.114013671875,272.3385009765625,265.46392458982973,313.62406574563386,271.2751796901134
2015-01-12 00:00:00+00:00,266.14599609375,272.2030029296875,265.20001220703125,267.7959899902344,18880300,0.0,4.018007012477329,29.43222239758545,49.01908981972988,-63.23271891574095,-7.78628699248189,18.79141196084299,27.86164817762157,-88.05878807425306,-162324732.0,-17.127812725610966,261.61337777618337,269.4173278808594,277.2212779855354,5.793205779345445,0.3961206908759245,265.03900146484375,288.12701416015625,268.7015075683594,267.17799744833457,310.05181689144325,267.83905663074415
2015-01-13 00:00:00+00:00,267.3940124511719,268.2770080566406,219.906005859375,225.86099243164062,72843904,0.0,13.0901452299478,8.10338011167243,64.10105294171835,-100.00000000000034,-17.807755331630855,11.64828721557717,19.720060373738377,-90.03049101363206,-235168636.0,-20.562884245971873,214.53642988770412,253.10566202799478,291.67489416828545,30.476783357003455,0.14680824475251225,219.906005859375,279.63800048828125,244.0915069580078,227.38315134314067,304.19034007549925,243.9857152905555
2015-01-14 00:00:00+00:00,223.8939971923828,223.8939971923828,171.50999450683594,178.10299682617188,97638704,0.0,23.55842724359383,3.620885637417649,75.24837211976518,-100.00000000000004,-32.9582946732548,8.85377395459299,13.09782437700438,-93.45237328529386,-332807340.0,-26.829599368674167,150.6345445127398,223.91999308268228,297.20544165262476,65.45681567869813,0.18740727422318096,171.50999450683594,272.2030029296875,197.70199584960938,178.40729899563397,295.79135461260694,204.96187563571743
2015-01-15 00:00:00+00:00,176.89700317382812,229.06700134277344,176.89700317382812,209.843994140625,81773504,0.0,22.42815275232992,37.87870873024243,77.15199360894445,-23.426011978735826,-21.640352363649168,12.303621498985512,10.935227556385222,-60.385261229479745,-251033836.0,-28.90162311928313,164.91016932098225,204.6026611328125,244.29515294464275,38.79958510027873,0.5660242374384056,171.50999450683594,268.2770080566406,202.98200225830078,206.4579476540798,289.58584618949556,199.49731851480348
2015-01-16 00:00:00+00:00,209.07000732421875,221.59100341796875,199.77099609375,208.0970001220703,38421000,0.0,16.55096873843946,36.798834919655874,78.42107460173064,70.84058200589831,-7.865011181577441,18.819511581942166,13.325635678506886,-36.43344637513335,-289454836.0,-30.335001670450822,169.5442357748512,198.68133036295572,227.81842495106025,29.330480659532736,0.6615753027578567,171.50999450683594,229.06700134277344,210.68099975585938,208.85059895549801,283.53925075230273,196.8999132013729
2015-01-17 00:00:00+00:00,207.83399963378906,211.7310028076172,194.875,199.25999450683594,23469700,0.0,12.872145352210051,30.25440983435654,80.22970518916719,-90.04135080667466,11.879080115262319,24.61332201016576,18.57881836369781,-57.1343835194543,-312924536.0,-31.81726734599465,196.46805855738586,205.7336629231771,214.99926728896833,9.00737801888172,0.15066129737623768,176.89700317382812,229.06700134277344,203.3030014038086,200.1758429999689,277.2338154428699,192.12761505960563
2015-01-18 00:00:00+00:00,200.0500030517578,218.69500732421875,194.50599670410156,210.33900451660156,30085100,0.0,11.847076783590385,47.73437801669175,66.45357217112897,28.485269784339337,0.23589446912873566,25.931736462251624,23.12152335145318,-41.54327528966903,-282839436.0,-31.732200995900996,196.33336532378118,205.89866638183594,215.4639674398907,9.291270532385141,0.7321065540862669,194.50599670410156,221.59100341796875,206.60050201416016,209.87802103902806,271.8409262259706,196.44269653258365
2015-01-19 00:00:00+00:00,211.4709930419922,216.72799682617188,207.3179931640625,214.86099243164062,18658300,0.0,7.9886597014469265,54.68724684610641,57.26948349243681,95.45097600294599,3.2504035644927773,28.797691858985434,26.447583443800937,-15.85023444236906,-264181136.0,-30.943204665757236,195.04550459953148,208.15333048502603,221.26115637052058,12.594394579180168,0.7558647789957853,194.50599670410156,218.69500732421875,212.0229949951172,215.103120069436,266.94421870491857,202.56767178958063
2015-01-20 00:00:00+00:00,212.90699768066406,215.24099731445312,205.1529998779297,211.31500244140625,24051100,0.0,6.44831427919924,47.28784220986646,54.12090778053362,4.125636243048874,6.049888721720679,31.95566856052453,28.895032293920526,-30.509742621200054,-288232236.0,-30.255287031210287,208.28579509439462,212.17166646321616,216.0575378320377,3.6629503209329104,0.3897719532505133,194.50599670410156,218.69500732421875,210.1969985961914,211.80067287926974,262.0554679721818,205.2048909782091
2015-01-21 00:00:00+00:00,211.3780059814453,227.78799438476562,211.21200561523438,226.89700317382812,29924600,0.0,6.65549650801523,72.13711773136659,47.70212270454093,100.0,7.872053352767332,36.83980008845108,32.531053502653684,-3.9363438355083935,-258307636.0,-28.12852202228413,204.35369416684142,217.69099934895834,231.02830453107526,12.253428228088788,0.8451223354030124,205.1529998779297,227.78799438476562,219.5,226.27763283963006,258.28933886284443,215.61595068089116
2015-01-22 00:00:00+00:00,227.32200622558594,237.0189971923828,226.4340057373047,233.406005859375,33544600,0.0,5.502453435919534,78.49062145775146,51.710065019391266,96.75250406438128,8.63116809517418,42.73366388038736,37.17637750978765,-11.33807706488793,-224763036.0,-25.62246350165978,205.33528130944956,223.87267049153647,242.41005967362338,16.56065400156802,0.7571380272107251,205.1529998779297,237.0189971923828,231.72650146484375,233.6781941350494,255.07428156102696,225.65694871677795
2015-01-23 00:00:00+00:00,233.51699829101562,234.84500122070312,225.1959991455078,232.87899780273438,24621700,0.0,4.8291299508467205,76.37549968145434,50.585391113946656,39.81026840047831,10.20466843915042,49.847655033961736,43.14037300093339,-16.04216197487476,-249384736.0,-23.40907398145353,225.1566547480822,231.0606689453125,236.9646831425428,5.11035843891517,0.6539908947267512,211.21200561523438,237.0189971923828,230.02050018310547,233.30018667622204,251.97956417613779,231.4376142241521
2015-01-24 00:00:00+00:00,232.6999969482422,248.2100067138672,230.02200317382812,247.8470001220703,24782500,0.0,5.937944166696722,89.00181290247308,59.0646112318434,99.9999999999998,9.233262958608659,58.32463726783703,50.30198539406204,-1.5773288972753763,-224602236.0,-20.214138144063384,224.17379103758233,238.04400126139322,251.9142114852041,11.653484356096147,0.8533832113030398,225.1959991455078,248.2100067138672,239.11600494384766,247.32003766469012,249.90339912640167,242.63803974330463
2015-01-25 00:00:00+00:00,247.3520050048828,255.07400512695312,243.88999938964844,253.71800231933594,33582700,0.0,5.104293346671218,91.63286922121844,67.05284795518385,92.9445296889558,8.702430935816935,68.288451129021,58.82024781027326,-4.538464877673853,-191019536.0,-17.012280681436664,227.26760153632597,244.81466674804688,262.3617319597678,14.334978737021192,0.7536987086975064,225.1959991455078,255.07400512695312,249.48200225830078,253.97153982167185,248.27645278450308,252.10434233456664
2015-01-26 00:00:00+00:00,254.07899475097656,309.3840026855469,254.07899475097656,273.4729919433594,106794000,0.0,12.545390861141327,96.20957393455257,76.76915885511666,100.00000000000007,17.43136758730433,75.39823503360486,67.3371078101543,-45.249629499172094,-84225536.0,-12.733934144625408,236.4227001335512,258.3459981282552,280.2692961229592,16.972043812205857,0.8449981343764612,230.02200317382812,309.3840026855469,281.7314987182617,273.0666354990686,247.88987654359977,267.67017390537956
2015-01-27 00:00:00+00:00,273.1669921875,275.4800109863281,250.6529998779297,263.4750061035156,44399000,0.0,11.222177716568112,67.98091199236971,78.77196275885156,-7.905310636057765,6.305505402021474,74.09939326563203,72.59535980941929,-70.0964886428103,-128624536.0,-10.03439730506426,247.42505194317434,263.5553334554036,279.68561496763294,12.240527482976336,0.49751004494784806,243.88999938964844,309.3840026855469,263.0665054321289,264.5808038411591,246.96227958403307,270.9442564996938
2015-01-28 00:00:00+00:00,263.35101318359375,266.5350036621094,227.04600524902344,233.9149932861328,44352200,0.0,14.761052907858863,29.54107041983783,54.86928179509408,-99.99999999999977,-7.80512571129208,61.23087581330967,70.24283470418219,-91.6575721404873,-172976736.0,-10.163087159158692,223.36472003752726,256.95433044433594,290.5439408511446,26.144420565883554,0.15704667486210244,227.04600524902344,309.3840026855469,246.7905044555664,234.78819091320676,244.37552798102394,256.3201270070655
2015-01-29 00:00:00+00:00,233.34800720214844,238.70599365234375,220.71200561523438,233.51300048828125,32213400,0.0,11.246119883189492,29.204213839405835,39.324482725174,-82.65181669968818,-14.612043101994685,47.898010919070565,61.07609333267075,-76.62687405482332,-205190136.0,-10.18016168787426,215.57346503601474,243.63433329264322,271.6952015492717,23.035233070310298,0.31965396238280813,220.71200561523438,275.4800109863281,229.70899963378906,232.19810244571994,241.89293984203584,246.58292021138212
2015-01-30 00:00:00+00:00,232.77200317382812,242.8509979248047,225.83900451660156,226.4250030517578,26605200,0.0,9.555734747203783,22.43735633244083,27.909412137868085,-45.106490831757526,-14.0620560559742,34.92565153020982,48.018179420863355,-87.53246692702368,-231795336.0,-10.642950225959567,224.40436911073772,231.28433227539062,238.16429544004353,5.949355148243179,0.1468491831032961,220.71200561523438,266.5350036621094,234.34500122070312,226.1875510740921,239.12142391122728,236.6395364946295
2015-01-31 00:00:00+00:00,226.4409942626953,233.50399780273438,216.3090057373047,217.46400451660156,23348200,0.0,8.928274094078699,15.587931391351235,27.346442061935893,-100.00000000000024,-7.032891965761185,27.241657252622044,36.688439900634144,-95.64840961771957,-255143536.0,-11.59908414634134,212.66700651191033,225.80066935221353,238.93433219251673,11.632970688688928,0.18262224571391883,216.3090057373047,242.8509979248047,224.90650177001953,217.51893314893906,235.96361868957723,225.85566191675073
2015-02-01 00:00:00+00:00,216.86700439453125,231.57400512695312,212.01499938964844,226.9720001220703,29128500,0.0,8.585814130277106,43.18954698583096,31.09249529372093,-40.59781067008584,-2.801128996044567,22.90104302210175,28.356117268311205,-51.495001157918274,-226015036.0,-11.457536039693167,214.9025206512439,223.6203358968099,232.33815114237592,7.796978938077323,0.6922307442202967,212.01499938964844,242.8509979248047,221.79450225830078,226.3039722550439,233.5107257777231,224.5934810420878
2015-02-02 00:00:00+00:00,226.49099731445312,242.1750030517578,222.65899658203125,238.22900390625,30612100,0.0,8.186115017155679,64.0600381711134,25.55662846675997,100.0,5.213205562723983,24.217120300746966,24.786606858490256,-13.083549954820628,-195402936.0,-10.318071710792736,210.58041642843654,227.55500284830728,244.52958926817803,14.919106332446882,0.8144112261093898,212.01499938964844,242.1750030517578,232.41699981689453,238.1531307167499,231.8373842890777,230.12271647194797
2015-02-03 00:00:00+00:00,237.45399475097656,245.95700073242188,224.48300170898438,227.26800537109375,40783700,0.0,9.01484113888367,41.69039708029267,26.71398999139049,36.533733487807815,4.508332712940423,23.007214937564413,23.375126086804375,-55.06155978426766,-236186636.0,-10.182125789691867,220.34654821551612,230.82300313313803,241.29945805075994,9.077479086067623,0.33033393500006375,212.01499938964844,245.95700073242188,235.22000122070312,228.30450958654262,229.61933714366438,227.89490373344
2015-02-04 00:00:00+00:00,227.51100158691406,230.05799865722656,221.11300659179688,226.85299682617188,26594300,0.0,6.487205838346621,40.87966505274685,19.519520560369997,-100.00000000000028,-0.05243082663695743,21.10908894137609,22.777808059895822,-76.89586383781605,-262780936.0,-9.992685925863668,220.2481191212359,230.78333536783853,241.31855161444116,9.129962724397643,0.31346664132622326,221.11300659179688,245.95700073242188,225.58550262451172,226.67656913528373,227.49230976511672,226.49235345623484
2015-02-05 00:00:00+00:00,227.6649932861328,239.40499877929688,214.72500610351562,217.11099243164062,22516400,0.0,9.072873991573058,24.264715127893414,28.485913166362195,-72.0461172279015,-8.864584550300988,12.275864541807856,18.797389473582786,-92.36044205157268,-285297336.0,-10.5075275691419,214.3573932484834,223.7439982096354,233.13060317078742,8.390486481212605,0.14667705706980588,214.72500610351562,245.95700073242188,227.06500244140625,217.32228973006013,224.90980427271984,220.66810717437562
2015-02-06 00:00:00+00:00,216.92300415039062,230.50999450683594,216.23199462890625,222.26600646972656,24435300,0.0,7.643140573485276,42.73757816030842,34.46350823702366,-71.20071006100314,-2.2009252438325806,10.333540975342839,14.572831486175597,-69.44488409994139,-260862036.0,-10.379923433981048,214.1178462378271,222.07666524251303,230.03548424719895,7.167631949079117,0.5118950579917733,214.72500610351562,239.40499877929688,223.3709945678711,221.67731632930224,222.757537895322,220.11782072939732
2015-02-07 00:00:00+00:00,222.63299560546875,230.2989959716797,222.60699462890625,227.75399780273438,21604200,0.0,5.493008479521365,58.789277035495175,38.44857161746464,99.99999999999939,0.39717393605908585,10.641989915650331,11.083798477600341,-47.208283769045664,-239257836.0,-9.723870476062586,213.68560387376408,222.3769989013672,231.0683939289703,7.816811154518798,0.8093288755309309,214.72500610351562,239.40499877929688,226.45299530029297,227.6277498016075,221.0383250254137,222.96886568394527
2015-02-08 00:00:00+00:00,227.6929931640625,229.43800354003906,221.07699584960938,223.41200256347656,17145200,0.0,4.6710906000345025,44.11378174856397,31.645219610826775,-9.866642099864007,2.902206867217867,12.799079584350324,11.258203491781165,-49.71278893433207,-256403036.0,-9.44542552269337,219.74990837764722,224.47733561197916,229.2047628463111,4.211941683505676,0.3873242256627623,216.23199462890625,230.50999450683594,225.25749969482422,223.86621650418027,219.16289185926502,222.60065409104672
2015-02-09 00:00:00+00:00,223.38900756835938,223.9770050048828,217.0189971923828,220.11000061035156,27791300,0.0,3.951157333914746,34.33629350595489,32.21492292803868,-100.00000000000081,-0.970011516209365,13.541433940235821,12.327501146745492,-76.72436971313934,-284194336.0,-9.383038031012973,217.49814402385397,223.7586669921875,230.01918996052103,5.595781430492806,0.20859731684626628,217.0189971923828,230.2989959716797,220.4980010986328,220.18190203295606,217.198072450241,220.77583770389236
2015-02-10 00:00:00+00:00,220.28199768066406,221.8070068359375,215.33200073242188,219.83900451660156,21115100,0.0,3.4506839604446964,33.42429887353194,37.33830499367192,-70.79942347691544,-3.475237915686671,12.936909000788086,13.092474175124744,-68.04903667149476,-305309436.0,-9.248847655767491,217.8718852695978,221.1203358968099,224.368786524022,2.9381744687001983,0.30277807372617893,215.33200073242188,229.43800354003906,218.5695037841797,219.68108423399477,215.32406053980316,219.6768444284958
2015-02-11 00:00:00+00:00,219.73199462890625,223.406005859375,218.07400512695312,219.18499755859375,17201900,0.0,2.946814367763523,30.49244872602271,29.297114670766728,41.535604875793005,-1.892022342748493,16.076677097856678,14.185006679626861,-55.43094364399824,-322511336.0,-9.090484268327742,218.9347907104683,219.71133422851562,220.48787774656296,0.7068761570940824,0.16110291458913908,215.33200073242188,223.9770050048828,220.74000549316406,219.14637793750174,213.51515808151765,218.82282804630321
2015-02-12 00:00:00+00:00,219.20799255371094,222.19900512695312,217.61399841308594,221.76400756835938,15206200,0.0,2.4900302431857924,54.23670846893938,26.578029468901445,66.50983093046094,0.7514456196544239,21.399173159562768,16.804253086069178,-20.336849744301112,-307305136.0,-8.65708213473036,218.07333670204798,220.2626698811849,222.45200306032183,1.9879293938622495,0.8428755617192824,215.33200073242188,223.406005859375,219.90650177001953,221.64676410037964,211.95724027155188,219.8251489028662
2015-02-13 00:00:00+00:00,221.968994140625,240.25900268554688,221.26199340820312,235.427001953125,42744400,0.0,5.207346636300159,87.68025830569061,44.72069330340238,99.99999999999983,7.090642295619693,39.60776944552962,25.69453990098302,-21.33804292674907,-264560736.0,-7.128940373899468,211.20491451248267,225.45866902669272,239.71242354090276,12.644228386287955,0.8496739373648717,217.61399841308594,240.25900268554688,230.760498046875,235.0260062221821,211.2860707065741,227.79003205443846
2015-02-14 00:00:00+00:00,235.5279998779297,259.8080139160156,235.5279998779297,257.3210144042969,49732500,0.0,7.1196112985296764,95.53077384165496,60.47465758456951,99.99999999999983,17.399008723445313,64.16511847940852,41.7240203615003,-5.8941996443691576,-214828236.0,-4.103905917042198,208.8803582148127,238.1706746419271,267.4609910690415,24.59607293899665,0.8269056483227694,217.61399841308594,259.8080139160156,247.66800689697266,257.06333489184726,211.94618711425693,244.19202608867772
2015-02-15 00:00:00+00:00,257.5069885253906,265.6109924316406,227.6840057373047,234.8249969482422,56552400,0.0,11.97641721289001,48.196065812363216,54.462892851901536,7.63683879142978,5.889589353609028,67.75761913052027,57.17683568515281,-69.41756558502864,-271380636.0,-3.4816506163744236,221.59290481212844,242.5243377685547,263.45577072498094,17.26130511190303,0.31608185076624934,221.26199340820312,265.6109924316406,246.64749908447266,236.6455680315015,211.29990239428838,241.8967294362889
2015-02-16 00:00:00+00:00,234.8249969482422,239.52099609375,229.02200317382812,233.84300231933594,28153700,0.0,8.25823605827994,46.68154123871477,50.45504969678956,-100.00000000000001,-0.6728198637573641,57.288873666722786,63.07053709221719,-83.76091242980017,-299534336.0,-3.032787480933507,220.30914590707167,241.996337890625,263.6835298741783,17.92357039167698,0.31202417589441256,227.6840057373047,265.6109924316406,234.27149963378906,233.2937240376592,210.65103649689638,239.56878797172487
2015-02-17 00:00:00+00:00,233.4219970703125,245.77499389648438,232.31399536132812,243.61000061035156,27363100,0.0,6.726387584735195,63.69985039581909,53.85475211145376,28.618971824053517,-5.328369245584771,44.6114844063606,56.552659067867886,-58.008805177698754,-272171236.0,-1.8674186367214816,228.64382461727226,237.4259999593099,246.20817530134755,7.397821084079029,0.8520768152647041,227.6840057373047,265.6109924316406,239.04449462890625,242.8430264266542,210.62552598115695,243.02402198065198
2015-02-18 00:00:00+00:00,243.77999877929688,244.25100708007812,232.33999633789062,236.3260040283203,25200800,0.0,5.986891644608121,46.939668700542846,56.121220387896564,5.860554151225866,0.6392024271627957,45.59473289865294,49.165030323912106,-56.40180923269735,-297372036.0,-1.5141588008003453,229.6366858996996,237.92633565266928,246.21598540563897,6.968249000456283,0.4034741109673745,229.02200317382812,245.77499389648438,238.29550170898438,236.83918034133853,210.20568703655965,240.97488741536947
2015-02-19 00:00:00+00:00,236.41000366210938,242.6719970703125,235.5919952392578,240.2830047607422,18270500,0.0,4.417412634197841,56.307425404021714,57.63219923885844,17.194016323926935,2.7539855276968197,49.6130163832625,46.60641122942534,-40.79926999025142,-279101536.0,-0.9044747250472938,234.11823427348605,240.07300313313803,246.02777199279,4.960798408765373,0.5176330628907425,232.31399536132812,245.77499389648438,239.13199615478516,239.9836439324308,210.06136492701467,241.57627160151043
2015-02-20 00:00:00+00:00,240.25100708007812,247.1009979248047,239.2989959716797,243.7790069580078,23876700,0.0,3.777251780837003,64.59190190835238,64.28743176132544,99.99999999999956,0.0693757839303862,49.551073363959155,48.2529408819582,-22.505186705906798,-255224836.0,-0.1376112456862586,234.04010805882547,240.12933858235678,246.2185691058881,5.071625615995189,0.799682230911377,232.33999633789062,247.1009979248047,243.1999969482422,243.71358816113144,210.15466253313116,243.58993711097054
2015-02-21 00:00:00+00:00,243.7519989013672,255.32000732421875,243.1840057373047,244.53399658203125,12284200,0.0,4.364249709013788,66.64085888760334,72.79537706453154,99.99999999999966,3.4731652098375623,54.761112817356604,51.30840085485942,-54.67358138131867,-242940636.0,0.5250030314638252,239.16170591951916,242.8653361002604,246.56896628100165,3.049945488484449,0.7252736369910558,235.5919952392578,255.32000732421875,249.25200653076172,244.67181622241068,210.3163232346082,245.00589229763415
